Emoji_0,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Emoji_6,Emoji_7,Emoji_8,Emoji_9,Emoji_10,Emoji_11,Emoji_12,Emoji_13,Emoji_14,Emoji_15,Emoji_16,Emoji_17,Emoji_18,Emoji_19,Emoji_20,Emoji_21,Emoji_22,Emoji_23,Emoji_24,Emoji_25,Emoji_26,Emoji_27,Emoji_28,Emoji_29,Emoji_30,Emoji_31,Emoji_32,Emoji_33,Emoji_34,Emoji_35,Emoji_36,Emoji_37,Emoji_38,Emoji_39,Emoji_40,Emoji_41,Emoji_42,Emoji_43,Emoji_44,Emoji_45,Emoji_46,Emoji_47,Emoji_48,Emoji_49,Emoji_50,Emoji_51,Emoji_52,Emoji_53,Emoji_54,Emoji_55,Emoji_56,Emoji_57,Emoji_58,Emoji_59,Emoji_60,Emoji_61,Emoji_62,Emoji_63
0.65217842,0.31497411,0.23880022,0.43326512,0.160586438,0.327367,0.40473991,0.145082925,0.138435375,0.20503966,0.28061526,0.250236401,0.9357286,0.234516162,0.16702552,0.129386934,0.12167745,0.36672952,0.072385753,0.60380724,0.49908723,0.33398952,0.65703602,0.032887106,0.106123085,0.7231692,0.11953341,0.44920361,0.35405266,0.32079005,0.25884499,0.39738296,1.06454277,0.89355197,0.89155675,0.45539373,0.11943718,0.52821393,0.16218482,0.53576616,0.61906646,0.52009554,1.19614899,0.40607899,0.55208639,0.55947588,0.55913345,0.130726298,0.197122176,0.2529698,0.19632219,0.55069156,0.48218534,0.38134716,0.29530733,0.80848042,0.19054943,0.46369561,0.48194941,0.096410481,0.073270208,0.187508008,0.59153716,0.122513753
0.76543856,0.31015737,0.23934866,0.41678938,0.253275611,0.35078045,0.38800656,0.148356811,0.175978253,0.199098028,0.29327771,0.170679541,0.89363899,0.25127145,0.22741786,0.134993756,0.154608379,0.41702354,0.079529514,0.55513495,0.45085765,0.44789379,0.64077274,0.033892043,0.197654668,0.67362363,0.115364206,0.48588548,0.43212169,0.3199274,0.24142487,0.33180754,1.0490477,0.72337047,1.0632693,0.48188994,0.164576235,0.4732441,0.190707578,0.55043914,0.60366759,0.54411339,0.74775667,0.42349312,0.4320721,0.53448099,0.7213254,0.190206156,0.100161525,0.27740225,0.184546391,0.51990279,0.54231164,0.44808344,0.25972149,0.79856523,0.18020738,0.36439168,0.47861723,0.101548391,0.085133192,0.225263053,0.59318319,0.15126774
0.4168433,0.26833655,0.15777843,0.26219863,0.184871182,0.22868715,0.42393088,0.19724835,0.194476071,0.22913535,0.33730673,0.178335132,0.68120507,0.24266301,0.17114455,0.15185989,0.1651818,0.38506473,0.087175694,0.49460169,0.44661003,0.35383557,0.59615884,0.037987626,0.202242024,0.59382937,0.12730518,0.39232374,0.33980972,0.23091467,0.33517881,0.48366513,1.18635815,1.07312402,0.66681556,0.33545457,0.1190593,0.52833044,0.15429421,0.30147874,0.61889062,0.59192065,1.31437598,0.38443269,0.64936558,0.44196699,0.50741009,0.213026598,0.104285515,0.22073868,0.27551713,0.40974527,0.4266238,0.50022558,0.35618553,0.95163992,0.17609735,1.00772489,0.66633703,0.145202794,0.094240716,0.207231063,0.6440097,0.129986753
0.56852808,0.30267488,0.20436224,0.29694479,0.235896874,0.31226342,0.45180149,0.163542888,0.199905239,0.21842391,0.29440969,0.214477849,0.87341976,0.2705699,0.22246114,0.12980821,0.150735821,0.40683468,0.070823965,0.52897556,0.44449337,0.537442,0.73232592,0.039442764,0.18659592,0.71896014,0.12903177,0.4070461,0.48190623,0.26253248,0.33892161,0.6352602,0.93815983,0.90777926,0.73415992,0.40554326,0.223367793,0.42535608,0.20671087,0.46590941,0.5600552,0.69339356,0.78005955,0.34094767,0.51308598,0.46064724,0.57919876,0.21434451,0.1335776109,0.29770003,0.24908328,0.45698369,0.42368149,0.4259166,0.34790548,0.71714043,0.21367011,0.389867474,0.60273236,0.130034215,0.083076539,0.24523336,0.65578262,0.148078916
0.53991601,0.35823051,0.27028231,0.35389004,0.143674151,0.27691273,0.33610265,0.18307534,0.123052785,0.23404265,0.34150077,0.194157197,0.76288628,0.33148884,0.19613605,0.15035098,0.16475466,0.3674435,0.061536632,0.5505566,0.48626874,0.33450371,0.60635278,0.033163671,0.107201939,0.6641531,0.19826869,0.37590786,0.43041525,0.34943617,0.30219436,0.5070977,1.09654947,0.88717437,0.59910067,0.39833507,0.142782334,0.53696759,0.22164586,0.98378664,0.48504578,0.69851747,0.74511108,0.40959453,0.41461824,0.46850801,0.381929,0.127550081,0.102137535,0.28808954,0.25820844,0.48518608,0.56332738,0.47791637,0.34328143,0.83723666,0.39435579,0.52481804,0.62657692,0.086642863,0.067318505,0.14584325,0.69988974,0.166998611
0.57582398,0.33266522,0.21641181,0.34341586,0.25550986,0.30555386,0.42429693,0.18827388,0.155900609,0.28165184,0.33874026,0.188695695,0.62600415,0.20765559,0.17991054,0.13472587,0.178317446,0.36184664,0.0718544,0.57844706,0.41688138,0.29138887,0.60477903,0.0418397,0.178551422,0.6452985,0.14367331,0.44957375,0.40725574,0.28819178,0.32659633,0.6723157,1.04093727,1.07624038,0.68129228,0.39949308,0.204866832,0.54461295,0.22067938,0.45016376,0.49849158,0.60807313,0.77246721,0.37363693,0.597675833,0.45231931,0.5281392,0.173543798,0.107307474,0.28113874,0.309204751,0.43038735,0.40820655,0.52331628,0.42559463,0.87035198,0.2911757,0.509504804,0.66975776,0.100508691,0.076341906,0.18688786,0.61695508,0.158679274
0.67909343,0.33421038,0.22379657,0.32273024,0.1404834696,0.25532336,0.377580614,0.153537622,0.1158754,0.24059803,0.32464072,0.1230537536,0.9954418,0.207718499,0.22086309,0.120907233,0.136469457,0.375384991,0.0442625932,0.61041124,0.53475462,0.4539296,0.73693548,0.0273035612,0.1034569104,0.7727785,0.106138106,0.3926851,0.42144821,0.27462953,0.275922368,0.491482358,1.32317042,0.89046852,0.62886469,0.35010376,0.143385972,0.58400022,0.19243363,0.6969568,0.52611293,0.76297097,0.85992704,0.36260947,0.47529899,0.46113982,0.42089348,0.120541497,0.065111824,0.26804114,0.259536633,0.54887116,0.46082436,0.43790871,0.376332921,0.98345171,0.24420598,0.428088081,0.49359367,0.072744184,0.0525172885,0.119606654,0.7032949,0.093145557
0.56991854,0.30106858,0.2010962,0.29545605,0.160195456,0.22182932,0.42336369,0.21672277,0.12648787,0.24818398,0.37345499,0.159119622,0.838262,0.23957867,0.17981598,0.14976138,0.17832253,0.43206149,0.055587648,0.54008754,0.46554145,0.37784464,0.6221128,0.034258873,0.117371744,0.6507225,0.15977396,0.36992807,0.45357252,0.2782504,0.30086485,0.55277815,1.02408983,1.12293495,0.59623869,0.31852252,0.14519422,0.50579147,0.23823141,0.72670703,0.65471516,0.67609496,0.54580951,0.42163603,0.50024514,0.4280755,0.3447902,0.132443197,0.097269783,0.2810562,0.30916545,0.31764747,0.49996417,0.53727558,0.40442643,0.8716614,0.42125848,0.71946542,0.66513488,0.088877025,0.067464554,0.162162071,0.7249635,0.157292381
0.65419935,0.35610359,0.21442912,0.34552829,0.135667634,0.26691641,0.39480336,0.22327386,0.11684538,0.26038379,0.402697,0.258779946,0.82486338,0.20573639,0.21094186,0.1823857,0.19012342,0.40115497,0.056229447,0.6801673,0.6408439,0.38242939,0.76466501,0.035698019,0.103211444,0.81058404,0.15752624,0.42942126,0.47960278,0.30289307,0.2858743,0.50090074,0.77273839,1.1499501,0.63621034,0.40104354,0.1261253,0.47227495,0.18106238,0.59981127,0.56400038,0.58564624,0.67927336,0.44730779,0.32220586,0.5121918,0.40230275,0.11693033,0.234057602,0.2923759,0.36287277,0.35103275,0.49634995,0.61696157,0.42895702,0.6811452,0.1923651,0.42113086,0.45318618,0.07682101,0.063801057,0.1382513,0.7808074,0.16592939
0.72963045,0.36885791,0.23005502,0.39265379,0.197010162,0.2488934,0.41534947,0.21512167,0.149236721,0.22830785,0.38959471,0.13256446,0.99611664,0.2249447,0.22267599,0.15472627,0.19618509,0.4624872,0.076217295,0.67745534,0.5870004,0.37650316,0.70305652,0.032899289,0.157324708,0.82554294,0.13392446,0.3811891,0.39618313,0.28361742,0.32023795,0.51456849,0.83082879,0.9904767,0.62011407,0.39932363,0.12244631,0.4707259,0.21693272,0.53579076,0.68297348,0.66625014,0.52385426,0.36714727,0.35543093,0.47752346,0.43320856,0.163688135,0.079448786,0.27093564,0.23481477,0.48477716,0.42946266,0.5834829,0.337976,0.6955006,0.20426319,0.62734987,0.54785802,0.098887609,0.086517903,0.1528779,0.6927035,0.19629741
0.546379634,0.24678578,0.1659337,0.29722035,0.170157748,0.24238993,0.461495327,0.222340841,0.1662006,0.248839446,0.358453959,0.138146785,0.63244153,0.235846784,0.19175345,0.133847868,0.172669433,0.478307937,0.067210694,0.44228144,0.4101868,0.38473595,0.51374625,0.0385565816,0.202772056,0.54726564,0.1331763187,0.37708056,0.39430346,0.23019158,0.345873853,0.687466112,1.24083281,1.337280335,0.93057611,0.33247319,0.1379463795,0.4816442,0.179349506,0.36817218,0.704431322,0.770265492,0.68833996,0.31924341,0.600365548,0.391711,0.57507149,0.179294437,0.0873072307,0.259335059,0.336335898,0.37185575,0.36760886,0.584254932,0.444320473,0.9213488,0.27224497,0.433767438,0.585187284,0.103641566,0.082082141,0.24454781,0.63486311,0.150242731
0.57972572,0.30309642,0.21076831,0.32777826,0.198898255,0.24224336,0.45225361,0.16410349,0.168217111,0.24051859,0.32577081,0.216207649,0.90417661,0.32109447,0.23287909,0.13604092,0.149749602,0.51228981,0.062194614,0.57751308,0.49715629,0.34379077,0.64632482,0.035044757,0.137489218,0.71337626,0.157289937,0.37346031,0.37821392,0.29248545,0.37413843,0.57087871,0.85788526,1.02350865,0.59962659,0.36476247,0.129702827,0.46824522,0.20017742,0.46360153,0.80498262,0.64418056,0.8349195,0.38038486,0.59366443,0.47427792,0.40772861,0.172486408,0.149540471,0.25031308,0.28271756,0.48388822,0.47661643,0.43468641,0.32032611,0.69889135,0.23433316,0.60983694,0.52059092,0.134498321,0.072577467,0.235355013,0.6258092,0.204714715
0.61748428,0.34223499,0.2255784,0.37885372,0.145782472,0.25607849,0.3783264,0.16939395,0.151097098,0.26436875,0.36611686,0.150130881,0.92261983,0.26487772,0.23605415,0.149639215,0.148630845,0.46053601,0.055410586,0.64477515,0.53814273,0.35157938,0.60745959,0.029570918,0.146761017,0.73750398,0.178689491,0.3869168,0.41694949,0.29305608,0.35436913,0.56865136,1.0799371,0.91030829,0.70857459,0.37431801,0.11809428,0.52647806,0.20599151,0.43988152,0.79440888,0.77333437,0.6200363,0.34942003,0.47460488,0.46564318,0.45740826,0.159657047,0.086050306,0.26810495,0.23990425,0.44266717,0.38136892,0.48414345,0.34072322,0.78134306,0.25332788,0.50855908,0.52264649,0.098947255,0.061517824,0.26709663,0.717387,0.150475541
0.67827202,0.28863131,0.2293226,0.34142204,0.132848915,0.29255956,0.3222687,0.17187415,0.12018277,0.20559479,0.34406822,0.135461309,0.9165062,0.20151956,0.26349863,0.11816146,0.13988092,0.3374624,0.058410646,0.54755346,0.50272165,0.26713552,0.79241283,0.030403922,0.112058361,0.75087338,0.10998252,0.48515854,0.43715451,0.31429698,0.26019306,0.48063859,1.09177729,0.97819773,0.79433567,0.42834515,0.109702217,0.45974266,0.16507617,0.77039676,0.5668062,0.63155336,0.59898561,0.44081646,0.53092208,0.51923152,0.48078923,0.116098854,0.073018014,0.25277999,0.27771105,0.66393613,0.52395761,0.536111,0.41067872,0.81769881,0.17497211,0.49894055,0.43144474,0.089902295,0.070368016,0.151229428,0.7482108,0.207734414
0.53793677,0.32289271,0.19813255,0.3080622,0.185473722,0.27827399,0.33183655,0.19423927,0.184562918,0.19992224,0.32829043,0.106500534,0.7130674,0.2273318,0.20058148,0.14213806,0.17159219,0.37607819,0.080255089,0.58606763,0.52473776,0.49094555,0.7905526,0.037642121,0.242259858,0.7288451,0.109568743,0.47329024,0.41441134,0.27297497,0.25160522,0.39584973,1.52075826,0.87891719,0.75505772,0.40691355,0.123021104,0.58769711,0.18555802,0.42399351,0.60990844,0.6082982,0.83282444,0.39834037,0.5056538,0.48748863,0.53619894,0.221814489,0.066857802,0.2328936,0.25890346,0.30901855,0.43948048,0.47096053,0.33141368,1.07887571,0.21747712,0.41438114,0.45625225,0.113608042,0.095597306,0.181058078,0.71214129,0.132718392
0.74897054,0.36123552,0.20291404,0.33890729,0.127025,0.2551896,0.32251457,0.18276272,0.113737471,0.197577,0.30650866,0.107246292,0.9668512,0.18936446,0.21973092,0.109192485,0.13511422,0.33409095,0.050818219,0.7457755,0.5565134,0.2687838,0.97191622,0.0260543534,0.0885601927,0.9784148,0.11396706,0.44770284,0.459238,0.26936982,0.23302473,0.42533471,1.42723089,1.0737971,0.68239254,0.34079072,0.088543258,0.53603868,0.16663706,0.47584066,0.6588736,0.6784227,0.58669779,0.37045595,0.51820278,0.46368577,0.38854561,0.113801845,0.0607944588,0.22307635,0.25844628,0.59910565,0.44230808,0.5235037,0.3461503,1.00632395,0.15411003,0.38047084,0.3938822,0.082541719,0.065327966,0.157247036,0.7444257,0.137919377
0.56280236,0.40930484,0.23561679,0.29916725,0.162347568,0.26294009,0.41627857,0.196160414,0.130138142,0.21589949,0.30666402,0.134159136,0.84871166,0.217100458,0.23060956,0.12477755,0.156074237,0.38629833,0.054803609,0.73036097,0.5058286,0.26140534,0.72745145,0.027130691,0.150268298,0.81170721,0.14075348,0.42447794,0.35774177,0.2942773,0.27744428,0.48833968,1.24982267,1.20889143,0.56506162,0.3692981,0.114550554,0.61315865,0.26347964,0.71426736,0.63302677,0.62692587,0.54240433,0.41412535,0.37853745,0.48029173,0.37294255,0.141561891,0.071014492,0.22559337,0.292369849,0.4197872,0.47843389,0.48644335,0.351742,0.95930504,0.25349526,0.48558144,0.53569978,0.089278486,0.066782473,0.253209326,0.6565588,0.139318397
0.58113709,0.35806298,0.25070872,0.36566235,0.173378639,0.32813811,0.37834448,0.17344343,0.123421369,0.23751006,0.33149776,0.142080343,0.9724843,0.22213923,0.30627133,0.12833828,0.143174379,0.38322256,0.051524995,0.62563114,0.5565389,0.30935538,0.81246065,0.027425127,0.130852274,0.8001972,0.1255833,0.46891071,0.41352643,0.34560207,0.25320667,0.46940373,0.84838661,0.98615294,0.8037668,0.463202,0.118563209,0.48512838,0.2310813,0.42220358,0.57266178,0.9202592,0.80118619,0.41635217,0.47702965,0.5394642,0.51412829,0.128128171,0.113206769,0.26396417,0.25171605,0.60110722,0.50075478,0.45412891,0.3159439,0.66738206,0.2276243,0.35471127,0.42034991,0.075458624,0.058982929,0.119383504,0.7373147,0.121043165
0.51915929,0.39352755,0.21011041,0.26834338,0.09719932,0.23290817,0.31328625,0.17188408,0.129508943,0.20375793,0.30602715,0.346499847,0.935146,0.22482562,0.18135195,0.12233882,0.14568638,0.36834456,0.058476296,0.70195105,0.53112772,0.42844938,0.72862214,0.03102853,0.150200584,0.78985481,0.11777632,0.38315317,0.40079835,0.29031211,0.27198797,0.46967382,1.26703866,0.78228567,0.55395197,0.31724088,0.09600473,0.64944362,0.22594845,0.39609401,0.59837626,0.73817716,0.9219557,0.44373257,0.50359578,0.48122937,0.33800946,0.145720136,0.186261821,0.23941845,0.25559706,0.35517706,0.51706524,0.46097,0.35108254,1.07251571,0.23164258,0.48007607,0.63284715,0.102040089,0.073287976,0.178640297,0.69433456,0.186921102
0.61900538,0.34935495,0.20043425,0.29008296,0.129892579,0.21564442,0.35563843,0.20034559,0.125502429,0.20517787,0.35116571,0.152769986,0.9570849,0.23111938,0.23929082,0.12955144,0.15734117,0.43786193,0.059524224,0.68789386,0.58356724,0.41227675,0.79718136,0.029865263,0.129568796,0.8239367,0.143499199,0.37616904,0.45232435,0.26194616,0.47112152,0.54494272,1.17898023,1.091689,0.56351496,0.32873798,0.107198412,0.49675574,0.19840231,0.38080926,0.72226522,0.7363998,0.75221441,0.38070254,0.43202742,0.47999648,0.27355904,0.135921404,0.10739175,0.23093999,0.2855593,0.40728605,0.436183,0.5453392,0.35967295,0.8864828,0.19646556,0.4744401,0.48072351,0.087747027,0.064693357,0.136543815,0.7602105,0.160065966
0.75302467,0.37900038,0.24519029,0.35381271,0.130296848,0.27826576,0.34318824,0.16311674,0.09777234,0.22864017,0.31815038,0.104580636,0.8277277,0.17564589,0.24771328,0.13142953,0.13436453,0.31480081,0.053722854,0.64752238,0.5216301,0.25841413,0.76029826,0.027845488,0.087528364,0.78392921,0.139278387,0.44069093,0.56763031,0.33479241,0.25074908,0.4464767,1.21582198,0.8044803,0.61757007,0.41583508,0.10306341,0.57682386,0.22423603,0.62704894,0.51097452,0.84047039,0.53791979,0.44568948,0.56264472,0.52131685,0.34736375,0.103126322,0.055635746,0.30569644,0.20761161,0.38607505,0.53221994,0.45309327,0.30241106,0.95027307,0.30150828,0.67837103,0.66999127,0.076582813,0.05835788,0.150686618,0.7252461,0.144625122
0.61341335,0.37626975,0.22746229,0.33198998,0.197283648,0.28770476,0.46130851,0.20885782,0.145945695,0.29850191,0.39808503,0.160799997,0.83803051,0.15871343,0.21390318,0.16157109,0.17766227,0.36707779,0.067570088,0.63936239,0.54427989,0.24157009,0.66951679,0.036419177,0.118254265,0.73591454,0.17943767,0.41019735,0.51103206,0.30270384,0.26477061,0.47043005,0.94674886,1.16625616,0.63376523,0.39538647,0.13983726,0.49705164,0.31698833,0.70789299,0.62210616,0.58390257,0.57566933,0.38460216,0.36287544,0.45536821,0.45445775,0.142642927,0.084579785,0.32032181,0.28463886,0.37285852,0.44449314,0.54805265,0.35711375,0.77321459,0.30821493,0.46796338,0.56009676,0.091426856,0.076725739,0.217165745,0.7093606,0.182181363
0.65762838,0.329801329,0.2011173,0.30495203,0.143659483,0.2412779,0.41416952,0.20234675,0.201777448,0.24985641,0.31048658,0.190221172,0.82969483,0.30942591,0.253856486,0.1684915,0.17765233,0.41890273,0.084370166,0.57603715,0.47068059,0.46207339,0.67908748,0.036148818,0.144656064,0.70154006,0.14658225,0.36685629,0.35291158,0.25186404,0.35774737,0.50974309,1.173331847,0.96196941,0.61055366,0.35916851,0.1124776,0.498220577,0.21425337,0.456821747,0.6784998,0.72710032,0.631678554,0.33025214,0.48915884,0.39746749,0.35871062,0.196148389,0.125166519,0.24922601,0.30863556,0.463730864,0.39262197,0.49325076,0.38300305,0.868306002,0.245322313,0.51363112,0.65041762,0.162399736,0.105674193,0.285506584,0.61052001,0.201157633
0.57082691,0.32899838,0.27102639,0.3508575,0.175136416,0.221983977,0.53766726,0.17390103,0.113804921,0.22307833,0.38024077,0.232983446,1.06144439,0.2749918,0.16472285,0.14544461,0.16222352,0.54105784,0.051349344,0.61534732,0.56442021,0.26961988,0.6276485,0.028135318,0.097880297,0.70462169,0.13264479,0.35714575,0.50130068,0.37963706,0.28870237,0.55924182,0.77185779,1.24655226,0.55869319,0.36134209,0.123326619,0.45241611,0.17579122,0.6043679,0.91423726,0.68899827,0.61030315,0.479589587,0.35815901,0.51660483,0.318418971,0.113708433,0.148268855,0.27874558,0.20394898,0.44918127,0.645862316,0.46396151,0.29745375,0.6525518,0.21427973,0.62954593,0.43932516,0.073604776,0.055464336,0.140786011,0.74426219,0.160306098
0.53995361,0.25869073,0.21380833,0.34483276,0.307153105,0.229108759,0.41774444,0.19735635,0.250519238,0.31785704,0.31623862,0.545092838,0.64639992,0.215743748,0.15181909,0.162543572,0.20696825,0.41005279,0.131064162,0.43817748,0.3989093,0.361932096,0.60496829,0.068580522,0.370281346,0.57293184,0.19153155,0.338585047,0.35333732,0.26987019,0.37971768,0.49605858,0.97679394,0.87450685,0.66674176,0.33323336,0.23438103,0.39843492,0.20205304,0.78603675,0.59040437,0.49987666,0.6986287,0.32804182,0.58199535,0.38433553,0.54643449,0.308439844,0.351773879,0.29649948,0.36171316,0.4088363,0.41884902,0.48303001,0.45970005,0.70872427,0.20350693,0.43888214,0.50814045,0.149854509,0.119821022,0.245953968,0.53906064,0.187486558
0.55353317,0.3066503,0.18781888,0.31198187,0.180133182,0.26268466,0.36642956,0.20701387,0.184971591,0.19669252,0.30831277,0.250677571,0.86190631,0.21274051,0.16359412,0.11522289,0.19485033,0.33045125,0.076263437,0.5512551,0.45145311,0.34386643,0.65965129,0.040932728,0.230742612,0.67419016,0.088848866,0.43865868,0.42916756,0.27000542,0.31575414,0.43883617,1.23999292,1.05360152,0.88934806,0.37103532,0.11074665,0.52171747,0.17661582,0.38664976,0.6590032,0.64099186,0.64402134,0.40422611,0.6798662,0.48444621,0.54168996,0.217401892,0.120964747,0.25098833,0.28990423,0.37744073,0.45869586,0.50201811,0.35521755,0.96542742,0.19867608,0.4950603,0.52581403,0.112816102,0.091159463,0.175076163,0.6602334,0.19386352
0.66385502,0.27546025,0.18813247,0.3447071,0.170880114,0.24348735,0.41460012,0.18274666,0.13265624,0.24025143,0.35047555,0.083751732,0.854282,0.23242347,0.21306311,0.13005915,0.15549341,0.41909415,0.059404775,0.52548123,0.55825199,0.31546623,0.68447561,0.031688722,0.129010569,0.74063448,0.14317086,0.38781094,0.48007265,0.26952267,0.31079693,0.51951035,1.0585621,1.2013412,0.77628478,0.39597722,0.10830569,0.44021346,0.17242245,0.40669302,0.8484011,0.6467488,0.75725526,0.34250931,0.41435586,0.45472543,0.66597106,0.1374084,0.0440460016,0.25897856,0.28831496,0.3907035,0.41506414,0.54322334,0.37534234,0.74910281,0.18771884,0.75202017,0.59098831,0.08518375,0.068249627,0.15124785,0.68021,0.14171119
0.74626938,0.35328214,0.23426033,0.43567281,0.290272641,0.28260476,0.40247443,0.147854853,0.14416329,0.21273928,0.29388925,0.158380076,0.9258615,0.22942195,0.31142333,0.13222141,0.124034707,0.38077041,0.069465957,0.62756746,0.48596307,0.34672269,0.7245695,0.03004466,0.116280776,0.746417,0.122494983,0.41132374,0.40897091,0.29786613,0.22454367,0.3728474,1.02401634,0.84957098,0.86015703,0.46760656,0.14330383,0.53457179,0.21974948,0.49594662,0.63886119,0.76585662,0.55488997,0.34467799,0.47452059,0.4754167,0.62181142,0.135622154,0.088789285,0.26966673,0.20275451,0.62657525,0.39828739,0.43419594,0.31271279,0.84845415,0.19017645,0.52106725,0.52100319,0.095370462,0.078124821,0.18769341,0.62306879,0.20480687
0.65471193,0.26532979,0.29409787,0.39813622,0.151090135,0.26891417,0.37319227,0.168929884,0.109661657,0.24659057,0.39496527,0.463671967,1.07888669,0.27944429,0.22381678,0.12990839,0.148597486,0.39475976,0.051818397,0.51299307,0.52153882,0.32380987,0.58230999,0.032399921,0.084311163,0.66109568,0.129779744,0.37055337,0.53179613,0.3875952,0.24257341,0.4954329,0.62581423,0.88333468,0.69099583,0.40064165,0.132516724,0.41442386,0.16859194,0.45077929,0.58064913,0.99492016,0.83228877,0.40850613,0.66844674,0.49028693,0.389074986,0.104466844,0.301749833,0.310289,0.25871018,0.56440172,0.56169705,0.5115238,0.33819876,0.51659895,0.19678824,0.52403094,0.48460752,0.070447273,0.055961985,0.119742938,0.8353397,0.141460976
0.52758691,0.34300167,0.19097187,0.27201801,0.118082548,0.19235482,0.3458769,0.26961469,0.162658899,0.19828913,0.36412384,0.142879897,0.63152126,0.19569319,0.22511967,0.141002326,0.197342171,0.45419696,0.076066557,0.64469221,0.45503669,0.51500487,0.59749269,0.049266018,0.143885965,0.67660729,0.13885906,0.33946505,0.38761569,0.27663446,0.34841597,0.51721793,1.60907855,1.31741624,0.49147797,0.29397023,0.12300355,0.60385479,0.18750915,0.48827457,0.61370021,0.51084463,0.52009086,0.39779213,0.50383714,0.39986379,0.26606917,0.170505865,0.0563141668,0.21807616,0.32179977,0.37252355,0.50422174,0.56515004,0.40460038,1.18020141,0.22660944,0.57694868,0.56950559,0.141725555,0.098100546,0.182425988,0.7250141,0.220901166
0.63007136,0.27765026,0.23417502,0.44318473,0.286276886,0.28271097,0.37478104,0.17002026,0.210155025,0.21772275,0.32646541,0.269528961,0.80202834,0.1891535,0.16404727,0.12553217,0.16618742,0.34049624,0.092456788,0.53084232,0.45773828,0.26220397,0.59392715,0.040966376,0.223430365,0.63310098,0.110747351,0.43979837,0.37284498,0.33303326,0.29115686,0.49541,0.94206556,0.89918296,0.97395932,0.41488095,0.16904718,0.45029966,0.134532,0.39474869,0.55207662,0.61435702,0.6006656,0.42382369,0.39166994,0.5052426,1.1004359,0.219887037,0.175901403,0.25010313,0.26667507,0.47114486,0.48971806,0.49204865,0.34709774,0.73884446,0.16115742,0.67102953,0.5053544,0.128091615,0.09366479,0.235407585,0.60297705,0.196066935
0.5926006,0.33551893,0.212195534,0.33774303,0.161018523,0.22488632,0.36242807,0.18261763,0.22800603,0.18482286,0.28577104,0.140863528,0.65824608,0.21350735,0.18069862,0.117593663,0.151668331,0.37151028,0.088256663,0.60356198,0.4353466,0.36860561,0.59353997,0.040415095,0.208700966,0.64189495,0.13414585,0.37349675,0.39981908,0.29439675,0.30741891,0.48450503,1.39553997,1.00490884,0.64036592,0.33938065,0.089791692,0.57218587,0.19149604,0.53279184,0.66425994,0.54646485,0.6482496,0.38523791,0.40453672,0.44621997,0.4946948,0.235975674,0.068749224,0.24707316,0.233529589,0.46003693,0.44533344,0.42076472,0.30462157,1.02051676,0.22668998,1.06339659,0.70242736,0.158847993,0.100216597,0.281375852,0.6254694,0.133049905
0.56140195,0.37220077,0.27790902,0.42013451,0.161395692,0.33877435,0.37307506,0.16163599,0.084490569,0.19386519,0.32953279,0.337359001,0.95882458,0.1773384,0.19647498,0.120830161,0.134918078,0.3230579,0.038820197,0.69921291,0.5338245,0.32421049,0.73040057,0.02025402,0.090651183,0.78235335,0.097430535,0.51801011,0.3973787,0.37591522,0.19606037,0.44220546,1.29241072,0.82277112,0.8814436,0.45429655,0.139123301,0.59698604,0.12269206,0.72942985,0.48184925,0.63229732,0.75745576,0.47098142,0.42161941,0.56978014,0.56417165,0.087436486,0.1963415473,0.21884422,0.181491714,0.44757574,0.55007702,0.43312924,0.28319204,0.97731705,0.16722346,0.37475352,0.37378821,0.05527729,0.042572862,0.100838492,0.7051754,0.097711773
0.72552977,0.34814976,0.2488466,0.40364306,0.187892779,0.2940829,0.35752752,0.16258465,0.140472757,0.213802,0.31455765,0.136066588,0.93983451,0.2278083,0.24227111,0.119180263,0.15299032,0.36596031,0.055638578,0.61714842,0.48428748,0.29316763,0.80606471,0.030533708,0.187851731,0.83756109,0.107148118,0.41602932,0.43245262,0.31682271,0.23716279,0.60331666,0.96086529,1.03627083,0.73205394,0.38978999,0.114283509,0.42769757,0.22801244,0.64917018,0.8932142,0.63383589,0.49202164,0.38577068,0.54577225,0.45966134,0.48778681,0.168591104,0.071701068,0.26092145,0.239624456,0.43810328,0.5585797,0.47724173,0.3204502,0.74402416,0.19485939,0.42331031,0.44645933,0.091772141,0.064394769,0.248370791,0.67427346,0.134729626
0.68362087,0.3182478,0.21975148,0.37714752,0.270348574,0.2593289,0.3324757,0.19053392,0.199789046,0.20042819,0.31448933,0.269296434,0.95908824,0.18598003,0.212783612,0.11214798,0.16002995,0.33337364,0.088680967,0.55811396,0.54205956,0.31153789,0.73673059,0.040224067,0.2282296816,0.74510434,0.119424025,0.42596114,0.43931285,0.29153331,0.26376806,0.3949483,1.07396094,0.82368788,0.73794585,0.37279847,0.099738987,0.46049727,0.20711853,0.36421517,0.59303048,0.73145507,0.66693735,0.38717558,0.5782142,0.43630724,0.50915072,0.234205878,0.151634593,0.25927265,0.237505527,0.72293783,0.44496535,0.53479622,0.33254862,0.83756928,0.3158864,0.332192541,0.42661937,0.134616927,0.105249241,0.238873293,0.67508527,0.189315445
